v1,v2,weight
2156,51654,1
2156,4143,1
4164,4419,1
4145,4419,1
179,4164,1
179,4143,1
179,4145,1
179,3604,1
179,4215,1
3604,4419,1
4215,4419,1
4129,4217,1
4129,7617,1
4129,805,1
4129,4337,1
4129,4222,1
4217,870,1
4217,4337,1
4217,4222,1
7617,805,1
7617,870,1
3812,4129,1
3812,7617,1
3812,805,1
3812,40382,1
3812,870,1
3812,940,1
3812,4143,1
3812,4337,1
3812,4145,1
3812,4222,1
805,870,1
805,940,1
40382,4129,1
40382,4217,1
40382,7617,1
40382,805,1
40382,870,1
40382,940,1
40382,4143,1
40382,4337,1
40382,4145,1
40382,4222,1
870,940,1
3493,4129,1
3493,4217,1
3493,3812,1
3493,40382,1
3493,940,1
3493,4337,1
3493,4145,1
3493,4222,1
4143,7617,1
4143,4337,1
4143,4222,1
4337,7617,1
4337,805,1
4337,870,1
4337,940,1
4145,4217,1
4145,7617,1
4145,805,1
4145,870,1
4145,940,1
4145,4337,1
4145,4222,1
1145,4217,1
1145,7617,1
1145,3812,1
1145,40382,1
1145,940,2
1145,4337,1
1145,4222,1
4222,7617,1
4222,805,1
4222,870,1
4222,940,1
4222,4337,1
2788,4129,1
2788,966,1
2788,4166,1
2788,345,1
2788,940,1
2788,4143,1
2788,4146,1
2788,4245,1
1383,4129,1
1383,2788,1
1383,4166,1
1383,345,1
1383,940,1
1383,4143,1
1383,4146,1
1383,4245,1
4166,940,1
4166,4245,1
345,4129,1
345,4166,1
345,940,1
345,4146,1
1195,2788,1
1195,1383,1
1195,4166,1
1195,940,1
1195,127,1
4146,4166,1
4146,940,1
4245,940,1
1145,2788,1
1145,1383,1
1145,4166,1
1145,127,1
127,2788,1
127,1383,1
127,345,1
127,940,1
127,4146,1
127,4245,1
4228,51207,1
51207,966,1
3744,4419,1
3744,966,1
3744,4423,1
3744,45514,1
3744,4084,1
10818,3744,1
10818,4419,1
10818,3493,1
10818,4423,1
10818,45514,1
10818,4084,1
4419,45514,1
3493,3744,1
3493,45514,1
4423,45514,1
45514,966,1
1232,3744,1
1232,45514,1
1138,3744,1
1138,45514,1
4084,45514,1
4292,805,1
4292,438,1
12103,4419,1
12103,4292,1
12103,805,1
12103,966,1
12103,3815,1
12103,438,1
1064,4292,1
1064,805,1
1064,12103,1
1064,3815,1
3815,4419,1
3815,4292,1
3815,805,1
3815,966,1
3815,438,1
35493,3795,1
35493,45948,1
31313,4419,1
31313,805,1
31313,966,1
31313,35493,1
31313,3795,1
31313,45948,1
3795,4419,1
3795,805,1
3795,966,2
3795,45948,1
27734,805,1
27734,31313,1
27734,3795,1
27734,45948,1
45948,805,2
1215,966,3
1215,7663,1
3648,3714,1
3648,966,1
3648,438,1
3648,603,1
3714,966,1
3714,438,1
3714,603,1
4167,45948,1
805,995,1
966,995,2
167,995,1
167,3852,1
167,3316,1
3852,995,1
3852,805,1
3852,966,1
3316,995,1
3316,805,1
3316,966,1
3316,3852,1
4419,988,1
3493,3889,1
4423,988,1
3868,988,1
3889,528,1
3889,988,1
179,3493,3
179,528,2
179,27961,1
179,988,1
27961,3868,1
27961,3889,1
27961,4084,1
27961,988,1
1089,4419,1
1089,966,1
1089,4423,1
1089,438,1
1120,35427,1
1120,3493,2
1120,4167,1
1120,603,1
35427,4167,1
35427,603,1
3493,35427,1
3493,4167,1
4167,603,1
4419,996,1
966,996,2
4423,996,1
438,996,2
314,996,1
30783,4419,1
30783,996,1
30783,966,1
30783,4423,1
30783,438,1
30783,314,1
805,892,2
4423,784,1
3725,805,1
3725,784,1
3725,892,1
784,805,1
784,966,1
784,892,1
11,805,1
20328,4419,1
20328,3760,1
20328,2392,1
3760,4419,1
3760,966,1
2392,4419,1
2392,966,1
2392,3760,1
11,4167,1
4167,438,1
3795,969,1
966,969,1
1138,3277,1
3277,966,1
724,966,2
1232,2843,1
2843,966,1
2843,64815,1
2843,3541,1
28181,966,3
44,68,2
11568,966,1
1536,721,1
1536,892,1
1536,966,3
721,892,1
1536,438,1
1536,7840,1
10203,7840,1
10203,1536,1
6624,940,1
4423,6624,1
4423,940,1
44,6624,1
44,4423,1
44,940,1
117,6624,1
117,940,1
117,44,1
117,3479,1
438,6624,1
3479,6624,1
3479,940,1
2,3779,1
2,45643,1
2,30749,1
3779,4419,1
3779,7663,1
3779,93,1
45643,93,1
30749,3779,1
30749,45643,1
30749,7663,1
30749,93,1
1428,6996,1
6996,966,2
44,9795,1
44,45643,1
44,45948,1
438,45948,1
2640,4285,1
4285,966,2
4285,45643,1
4285,438,1
2640,3730,1
2640,6996,1
2640,601,1
3730,966,1
3730,6996,1
3730,601,1
601,6996,1
2050,603,1
32544,43124,1
32544,4285,1
2156,43124,1
2156,4285,1
43124,966,1
43124,603,1
4285,43124,1
4285,603,1
4200,45643,1
4200,4310,1
4310,45643,1
3255,39,1
4427,944,1
1232,944,2
1138,944,1
1232,892,1
1138,892,1
39,793,1
106,1232,2
1254,554,1
1140,1254,1
1140,966,1
1140,39,1
1140,554,1
1140,438,1
32608,438,2
32860,4419,1
32860,3493,1
32860,966,1
32860,4427,1
121,4427,1
121,1743,1
121,179,1
1743,179,1
1743,4153,1
1743,412,1
179,4153,1
412,4427,1
4427,872,1
59489,7714,1
59489,805,1
59489,966,1
59489,69461,1
59489,988,1
7714,805,1
7714,966,1
7714,988,1
1666,59489,1
1666,7714,1
1666,805,1
1666,3493,1
1666,17902,1
1666,2069,1
1666,2778,1
1666,988,1
1666,3358,1
1666,2431,1
3493,59489,1
3493,7714,1
3493,69461,1
17902,59489,1
17902,7714,1
17902,805,1
17902,966,1
17902,3493,1
17902,2069,1
17902,69461,1
17902,2778,1
17902,988,1
17902,3358,1
17902,2431,1
2069,59489,1
2069,7714,1
2069,805,1
2069,966,1
2069,3493,1
2069,69461,1
2069,2778,1
2069,988,1
2069,3358,1
2069,2431,1
69461,7714,1
69461,805,1
69461,988,1
2778,59489,1
2778,7714,1
2778,805,1
2778,966,1
2778,3493,1
2778,69461,1
2778,988,1
2778,3358,1
3358,59489,1
3358,7714,1
3358,805,1
3358,966,1
3358,3493,1
3358,69461,1
3358,988,1
2431,59489,1
2431,7714,1
2431,805,1
2431,966,1
2431,3493,1
2431,69461,1
2431,2778,1
2431,988,1
2431,3358,1
30750,412,1
866,875,1
866,974,1
866,880,1
866,885,1
866,892,1
875,974,1
875,880,1
875,885,1
875,892,1
3564,866,1
3564,875,1
3564,974,1
3564,880,1
3564,528,1
3564,885,1
3564,892,1
34863,866,1
34863,875,1
34863,3564,1
34863,974,1
34863,880,1
34863,528,1
34863,885,1
34863,892,1
880,974,1
880,885,1
880,892,1
528,866,1
528,875,1
528,974,2
528,880,1
528,885,1
528,892,1
885,974,1
885,892,1
314,866,1
314,875,1
314,3564,1
314,974,1
314,880,1
314,528,2
314,885,1
13659,866,1
13659,875,1
13659,3564,1
13659,974,1
13659,34863,1
13659,880,1
13659,528,1
13659,885,1
13659,314,1
13659,892,1
892,974,1
2,872,2
2,61385,1
2,33102,1
2,528,2
2,25,1
61385,966,1
61385,872,1
61385,63,1
44,61385,1
33102,966,1
33102,872,1
33102,61385,1
33102,44,1
33102,528,1
33102,63,1
528,872,2
528,61385,1
528,63,1
25,966,1
25,872,1
25,61385,1
25,44,1
25,33102,1
25,528,1
25,63,1
17595,2,1
17595,966,1
17595,872,1
17595,61385,1
17595,44,1
17595,33102,1
17595,528,1
17595,25,1
17595,63,1
63,872,1
167,1777,1
1777,966,1
1777,438,1
1777,988,1
438,988,7
1122,1156,1
1122,966,1
1122,167,1
1122,438,1
1122,988,1
1156,966,6
1156,167,6
1156,438,5
1156,988,6
1054,1156,1
1054,966,1
1054,167,1
1054,438,1
1054,988,1
101,1156,1
101,966,1
101,167,1
101,438,1
101,988,1
1156,1253,1
1156,3902,1
1253,966,1
1253,167,1
1253,988,1
1253,3902,1
167,3902,1
3902,988,1
1156,2108,1
167,2108,1
2108,966,1
2108,438,1
2108,988,1
1156,805,1
1156,1171,1
1171,167,1
1171,438,1
1171,988,1
167,3671,1
3671,438,1
3671,988,1
1931,4419,1
1931,966,1
1931,7663,1
16716,1931,1
4419,4587,1
1123,4419,1
1123,805,1
1123,966,1
1123,4587,1
4587,805,1
4587,966,1
10509,4419,1
10509,1123,1
10509,805,1
10509,966,1
10509,4587,1
14449,4419,1
14449,966,1
14449,167,1
1286,4419,1
1286,966,1
1286,167,1
1232,1286,1
10845,7663,1
3260,4419,1
3260,966,1
167,3260,1
45954,643,1
45954,528,1
45954,668,1
45954,966,1
45954,854,1
45954,603,1
45954,738,1
45954,65000,1
45954,7663,1
643,668,1
643,738,1
643,65000,1
528,668,1
528,603,2
528,65000,1
668,854,1
668,738,1
668,7663,1
29343,45954,1
29343,643,1
29343,528,1
29343,668,1
29343,428,1
29343,438,2
29343,314,1
29343,4419,1
29343,3541,1
29343,3798,1
29343,854,1
29343,603,1
29343,738,1
29343,65000,1
1068,45954,1
1068,643,1
1068,528,1
1068,668,1
1068,29343,1
1068,428,1
1068,438,1
1068,314,1
1068,4419,1
1068,966,1
1068,16716,1
1068,2380,1
1068,3541,1
1068,3798,1
1068,854,1
1068,603,1
1068,738,1
1068,65000,1
1068,7663,1
428,45954,1
428,643,1
428,528,1
428,668,1
428,438,1
428,4419,2
428,966,9
428,854,1
428,603,1
428,738,1
428,65000,1
428,7663,3
438,45954,1
438,65000,1
314,45954,1
314,643,2
314,668,1
314,428,1
314,3798,1
314,854,1
314,65000,1
314,7663,1
4419,45954,1
4419,668,1
4419,65000,1
16716,45954,1
16716,643,1
16716,668,1
16716,29343,1
16716,428,1
16716,314,1
16716,2380,1
16716,3541,1
16716,3798,1
16716,854,1
16716,603,1
16716,738,1
16716,65000,1
2380,45954,1
2380,643,1
2380,528,1
2380,668,1
2380,29343,1
2380,428,1
2380,314,1
2380,4419,1
2380,3541,1
2380,3798,1
2380,854,1
2380,603,1
2380,738,1
2380,65000,1
2380,7663,1
3541,45954,1
3541,528,2
3541,668,1
3541,428,2
3541,3798,1
3541,738,1
3541,65000,1
3798,45954,1
3798,643,1
3798,528,1
3798,668,1
3798,428,1
3798,438,1
3798,4419,1
3798,966,4
3798,854,2
3798,603,1
3798,738,1
3798,65000,1
3798,7663,1
603,668,1
603,738,1
603,65000,1
738,854,1
65000,668,1
65000,966,1
65000,854,1
65000,738,1
65000,7663,1
10774,966,2
10774,7663,1
10774,438,1
10774,93,1
995,996,1
3493,995,1
3493,996,1
3493,40,1
40,995,1
40,996,1
40,966,1
40,438,1
40,603,1
116,995,1
116,996,1
116,40,1
116,3479,1
116,603,1
438,995,1
3479,995,1
3479,996,1
3479,40,1
603,995,1
603,996,1
3493,52820,1
35493,52820,1
52820,966,1
438,52820,1
1858,4419,1
1858,966,1
1858,7663,1
1858,438,1
1206,1858,1
1206,4419,1
1206,7663,1
3299,3300,1
3299,35493,1
3299,966,2
3299,77,2
3299,50,1
3299,438,1
3300,35493,1
3300,966,1
3300,77,1
3300,50,1
3300,438,1
35493,50,1
27501,3299,1
27501,3300,1
27501,50,1
50,966,1
50,77,1
438,50,1
4419,662,1
4427,662,1
1087,662,1
1087,3493,1
1087,966,1
2195,29091,1
167,2195,1
167,29091,1
1232,46032,1
46032,966,1
46032,7840,1
4419,721,1
3269,4419,1
3269,805,1
3269,966,1
3269,4423,1
3269,721,1
3269,45948,1
29867,4419,1
29867,3269,1
29867,805,1
29867,966,1
29867,4423,1
29867,721,1
29867,45948,1
721,805,1
10203,643,1
10203,966,1
10203,87,1
643,87,1
87,966,1
4034,743,1
4034,619,1
4034,7663,1
4034,601,1
4034,503,1
4034,600,1
619,966,2
619,743,1
619,7663,1
601,743,1
601,619,1
1014,743,1
1014,619,1
1014,601,1
1014,503,1
1014,345,1
1014,2235,1
503,966,1
503,743,1
503,619,1
503,7663,1
503,601,1
503,600,1
600,743,1
600,619,1
600,7663,1
600,601,1
345,4034,3
345,743,1
345,619,1
345,503,1
345,600,1
2235,4034,1
2235,966,1
2235,743,1
2235,619,1
2235,7663,1
2235,601,1
2235,503,1
2235,600,1
2235,345,1
1413,4291,1
36632,966,1
42160,68,1
42160,966,1
10845,42160,1
1899,4419,1
1060,4419,2
1060,1899,1
4071,438,1
105,438,1
105,966,1
32608,643,2
32608,345,1
32608,890,1
643,890,1
11,32608,1
11,854,1
11,890,1
7663,890,1
854,890,1
32184,32608,1
32184,643,1
32184,854,1
32184,345,1
32184,890,1
345,643,4
345,854,2
345,890,1
890,966,2
1145,892,1
3541,3819,2
1232,1241,3
1241,42017,2
10845,42017,2
10845,1241,2
1232,2,2
4427,626,1
1138,3751,1
3541,3751,1
3751,966,1
4427,4563,1
3819,4427,1
3819,4563,1
1232,4563,1
1232,278,1
4563,966,1
3541,4563,1
278,3819,1
278,4563,1
577,770,2
577,966,2
770,966,2
4419,577,2
4419,770,2
4399,577,1
4399,770,1
4399,4419,1
3541,577,1
3541,770,1
3541,4399,1
577,7663,1
7663,770,1
579,587,1
10564,587,1
10564,4427,1
10564,345,1
4427,579,1
4427,587,1
345,579,1
345,587,1
44,805,1
45,805,1
3855,44,1
3855,45,1
3855,412,1
412,44,1
412,45,1
3855,39,1
3855,603,2
1201,3855,2
1201,603,3
3814,966,1
3814,4423,1
3814,4427,1
3814,438,1
3814,440,1
438,440,1
440,4423,1
440,4427,1
3181,3855,1
3181,966,1
3181,3183,1
3183,3855,1
3183,966,1
42017,588,1
4129,588,1
579,588,1
10564,588,1
10564,1908,1
1908,42017,1
1908,4129,1
1908,579,1
1908,966,1
1908,588,1
1908,3541,1
3844,966,1
3844,3855,1
3756,3844,1
3756,966,1
3756,3855,1
11152,3844,1
11152,966,1
11152,3756,1
11152,3855,1
4419,978,1
3493,978,1
966,978,4
1232,978,1
177,4419,1
177,3493,1
177,966,4
177,978,4
177,35962,1
35962,978,1
1138,177,1
1138,978,1
10845,177,1
10845,978,1
676,7840,1
676,966,1
1232,676,1
1254,4427,1
32897,428,3
29925,32897,1
29925,428,1
345,428,2
428,805,1
680,7663,1
428,680,1
345,680,2
32897,4419,1
32897,3835,1
1073,32897,1
1073,4419,5
1073,428,1
1073,1138,1
1073,3835,1
1138,32897,1
1138,428,1
1138,3835,1
3835,4419,1
3835,966,1
3835,428,1
32897,43454,1
2630,32897,1
2630,966,1
2630,428,1
2630,43454,1
428,43454,1
43454,966,1
2,428,1
428,4423,1
2156,438,2
4034,854,1
35427,4034,1
35427,643,1
35427,854,1
3479,4034,1
3479,35427,1
3479,854,2
345,35427,1
10845,4034,1
10845,35427,1
64815,7663,1
1201,64815,1
1201,29343,1
29343,64815,1
4034,7840,2
2343,7840,1
2343,4034,1
2343,4419,1
2343,966,1
11973,345,1
11973,314,1
11973,966,1
643,959,1
35122,959,1
2836,643,1
2836,35122,1
2836,314,1
2836,959,1
345,959,1
314,35122,1
314,959,1
959,966,1
1232,48260,1
2170,48260,1
48260,966,1
34845,966,2
34845,7663,2
1413,34845,2
1120,4419,1
1120,643,1
1120,1413,1
1120,1138,1
1413,643,2
1413,39,2
1413,987,1
64815,987,1
2836,7663,3
1413,3541,3
1413,974,2
1413,988,2
4427,974,2
7663,974,3
2836,974,2
1413,44,2
1413,45,1
44,988,1
45,974,1
45,7663,1
2836,44,1
2836,45,1
1413,2,1
1413,812,1
3493,812,1
1036,1413,1
1036,966,3
1036,3493,1
1036,1232,1
1413,626,2
1413,2195,2
3493,626,5
1201,626,2
1201,2195,2
1201,278,2
2195,626,2
2195,278,2
278,626,2
1201,4423,1
278,4423,1
57024,805,1
57024,974,1
57024,988,1
805,974,1
30183,57024,1
30183,3493,1
30183,805,1
30183,7663,1
30183,528,1
30183,988,1
4427,57024,1
528,57024,1
528,805,2
2224,57024,1
2224,3493,1
2224,966,1
2224,805,1
2224,30183,1
2224,4427,1
2224,974,1
2224,7663,1
2224,528,1
2224,2932,1
2224,988,1
2932,57024,1
2932,805,1
2932,30183,1
2932,4427,1
2932,974,1
2932,7663,1
2932,528,1
2932,988,1
1211,57024,1
1211,30183,1
1211,974,1
1211,2224,1
1211,2932,1
2,3849,1
2,3224,1
2,66093,1
2,8509,1
2,603,1
2,39777,1
2,37602,1
2,4200,1
131,2,1
131,3849,1
131,528,1
131,18,1
131,3224,1
131,3868,1
131,3493,1
131,805,1
131,66093,1
131,438,1
131,8509,1
131,1474,1
131,4419,1
131,966,1
131,603,1
131,39777,1
131,37602,1
131,872,1
131,4200,1
3849,3868,1
3849,805,1
3849,66093,1
3849,8509,1
3849,603,1
3849,39777,1
3849,872,1
13068,2,1
13068,131,1
13068,3849,1
13068,528,1
13068,18,1
13068,3224,1
13068,3868,1
13068,3493,1
13068,805,1
13068,66093,1
13068,438,1
13068,8509,1
13068,1474,1
13068,4419,1
13068,966,2
13068,603,1
13068,39777,1
13068,37602,1
13068,872,1
13068,4200,1
528,66093,1
528,8509,1
18,2,1
18,3849,1
18,528,1
18,3224,1
18,3868,1
18,3493,1
18,805,1
18,66093,1
18,8509,1
18,603,1
18,39777,1
18,37602,1
18,872,1
18,4200,1
3224,3849,1
3224,528,1
3224,3868,1
3224,3493,1
3224,805,1
3224,66093,1
3224,438,1
3224,8509,1
3224,4419,1
3224,966,1
3224,603,1
3224,39777,1
3224,37602,1
3224,872,1
3224,4200,1
3868,805,1
3868,66093,1
3868,8509,1
3868,603,1
3868,39777,1
3868,872,1
3868,4200,1
3493,66093,1
3493,8509,1
3493,39777,1
3493,37602,1
805,8509,1
66093,805,1
66093,8509,1
66093,966,1
66093,872,1
1201,131,1
1201,3849,1
1201,13068,1
1201,18,1
1201,3224,1
1201,3868,1
1201,66093,1
1201,8509,1
1201,1215,1
1201,1474,1
1201,39777,1
1201,37602,1
1201,872,1
438,66093,1
8509,872,1
1215,2,1
1215,131,1
1215,3849,1
1215,13068,1
1215,528,2
1215,18,1
1215,3224,1
1215,3868,2
1215,3493,1
1215,805,1
1215,66093,1
1215,438,1
1215,8509,1
1215,1474,1
1215,4419,1
1215,1232,1
1215,603,1
1215,39777,1
1215,37602,1
1215,872,1
1215,4200,1
1474,2,1
1474,3849,1
1474,528,1
1474,18,1
1474,3224,1
1474,3868,1
1474,3493,1
1474,805,1
1474,66093,1
1474,438,1
1474,8509,1
1474,4419,1
1474,603,1
1474,39777,1
1474,37602,1
1474,872,1
1474,4200,1
4419,66093,1
1232,131,1
1232,13068,1
1232,3224,1
1232,3868,1
1232,66093,1
1232,8509,1
1232,1474,1
1232,39777,1
1232,37602,1
603,66093,1
39777,528,1
39777,805,1
39777,66093,1
39777,438,1
39777,8509,1
39777,4419,1
39777,603,1
39777,872,1
39777,4200,1
37602,3849,1
37602,528,1
37602,3868,1
37602,805,1
37602,66093,1
37602,438,1
37602,8509,1
37602,4419,1
37602,966,1
37602,603,1
37602,39777,1
37602,872,1
37602,4200,1
4200,66093,1
4200,8509,1
4200,603,1
4200,872,1
37856,643,1
37856,966,1
37856,438,1
37856,603,1
12582,37856,1
12582,643,1
12582,2695,1
12582,966,1
12582,438,1
12582,603,1
2695,37856,1
2695,643,1
2695,438,1
2695,603,1
1066,37856,1
1066,643,1
1066,12582,1
1066,2695,1
1066,1133,1
1066,438,1
1066,603,1
1133,37856,1
1133,643,1
1133,12582,1
1133,2695,1
1133,603,1
4034,4423,2
4034,48054,1
4419,48054,1
33577,4034,1
33577,4419,1
33577,966,2
33577,4423,1
33577,48054,1
33577,345,1
2715,966,1
1145,3798,1
2195,68,1
13068,854,1
13068,3798,1
1010,13068,1
1010,854,1
1010,3798,1
1010,1178,1
1178,13068,1
1178,854,1
1178,3798,1
10507,966,1
10507,1171,1
10507,27830,1
1171,27830,1
1014,10507,1
1014,1171,1
1014,27830,1
3904,4419,2
3904,7663,1
3904,438,1
170,3904,1
170,7663,1
1060,4258,1
4419,47988,1
1073,47988,1
47988,966,1
1145,47988,1
10569,39,1
10569,3311,1
10569,603,1
3311,4419,1
3311,966,1
3311,39,1
3311,7663,1
3311,603,1
10569,1138,1
10569,3894,1
1138,3894,1
1158,3496,1
1158,2156,1
3496,966,2
3496,3819,2
3496,438,1
10569,3496,2
10569,2156,1
10569,10845,1
2156,3496,1
2156,3819,1
10845,1158,1
10845,3496,1
10845,2156,1
4419,46628,1
4419,550,1
3493,46628,1
3493,35171,1
3493,550,1
46628,643,1
46628,966,1
46628,550,1
35171,643,1
35171,4419,1
35171,966,1
35171,46628,1
35171,550,1
35171,4427,1
35171,438,1
35171,35518,1
550,643,1
550,966,1
106,643,1
106,3493,3
106,46628,1
106,35171,1
106,550,1
106,1975,1
106,438,2
106,3479,1
106,1145,1
106,2747,1
106,35518,1
4427,46628,1
4427,550,1
1232,46628,1
1232,35171,1
1232,550,1
1232,2747,1
1232,35518,1
1975,643,1
1975,4419,1
1975,3493,1
1975,46628,1
1975,35171,1
1975,550,1
1975,4427,1
1975,3479,1
1975,2747,1
1975,35518,1
1138,46628,1
1138,35171,1
1138,550,1
1138,2747,1
1138,35518,1
438,46628,1
438,550,1
3479,46628,1
3479,35171,1
3479,550,1
3479,35518,1
1145,46628,1
1145,35171,1
1145,550,1
1145,1975,1
1145,2747,1
1145,35518,1
2747,643,1
2747,4419,1
2747,3493,1
2747,46628,1
2747,35171,1
2747,550,1
2747,4427,1
2747,438,1
2747,3479,2
2747,35518,1
35518,643,1
35518,46628,1
35518,550,1
35518,4427,1
35518,438,1
10109,4419,1
10109,643,1
3496,3798,1
10569,2476,1
10569,1232,1
10569,1201,1
10569,3798,1
2476,966,1
2476,3496,1
2476,3819,1
2476,3798,1
1232,3496,1
1232,2476,1
1232,3798,1
1201,3496,1
1201,3819,1
1201,2476,1
1201,3798,1
3798,3819,1
643,876,1
643,793,2
1252,643,1
1252,966,1
1252,876,1
1252,27538,1
1252,793,1
1252,3962,1
27538,643,1
27538,966,1
27538,876,1
27538,793,1
27538,3962,1
793,876,1
3962,876,1
3962,793,1
1413,3822,1
3493,3822,1
3822,528,1
3479,3822,1
1215,4423,1
1215,179,1
1215,3743,1
3743,528,1
1136,3493,1
3479,793,2
2040,4419,1
2040,966,1
2040,793,1
2040,3867,1
3867,4419,1
3867,966,1
3867,793,1
3111,966,1
3111,35991,1
1064,3111,1
1064,35991,1
1014,3111,1
1014,1064,1
1014,35991,1
35991,966,1
1124,165,1
1124,167,1
165,4419,1
165,966,1
165,167,1
12857,3479,1
10569,12857,1
10569,3479,1
3493,3704,2
3493,4155,3
1232,3704,1
3479,3704,1
3479,4155,2
3704,966,2
3704,7663,1
3704,4155,1
1841,966,1
4155,438,2
4241,966,1
2710,4241,1
2710,966,1
2710,30183,1
30183,4241,1
7224,854,1
36933,7224,1
36933,854,1
30821,7224,1
30821,36933,1
30821,854,1
1155,339,1
1155,966,1
1036,339,1
1036,1155,1
1138,528,1
643,988,1
116,643,1
43371,4419,3
43371,438,1
11,43371,1
11,2034,1
2034,4419,3
2034,966,2
2034,43371,3
2034,438,1
2034,3479,2
3479,43371,2
4167,50373,1
10977,4419,1
10977,3493,1
10977,966,1
10977,71,1
10977,1547,1
10977,46031,1
10977,1462,1
10977,3704,1
4419,71,1
3493,71,1
71,966,1
1547,4419,1
1547,3493,1
1547,966,1
1547,71,1
1547,46031,1
1547,3704,1
46031,71,1
1462,3493,1
1462,71,1
1462,1547,1
1462,46031,1
1462,3704,1
3704,4419,1
3704,71,1
3704,46031,1
2,50373,1
50373,53,1
39,50373,1
11,50373,1
45,50373,1
50373,966,1
50373,93,1
3153,50373,1
3153,93,1
27570,50373,1
27570,966,1
27570,3153,1
27570,93,1
3,554,1
4419,5289,1
4419,4494,1
1124,5289,1
1124,4494,1
1124,2034,1
4423,5289,1
4423,4494,1
5289,870,1
43371,5289,1
43371,4494,1
4494,966,1
4494,870,1
4494,5289,1
2034,4423,1
2034,870,1
2034,5289,1
2034,4494,1
117,4419,1
117,5289,1
117,4494,1
117,2034,1
1014,4427,1
5597,603,1
5597,93,1
4419,5597,1
43371,5597,1
43371,45,1
43371,44,1
43371,603,1
43371,93,1
1036,5597,1
1036,4419,1
1036,43371,1
1036,45,1
1036,44,1
1036,28439,1
1036,2034,1
1036,4119,1
1036,3479,1
1036,603,1
1036,93,1
45,5597,1
45,93,1
44,5597,1
28439,5597,1
28439,4419,1
28439,43371,1
28439,45,1
28439,44,1
28439,4119,1
28439,3479,1
28439,603,1
28439,93,1
2034,5597,1
2034,45,1
2034,44,1
2034,28439,1
2034,4119,1
2034,603,1
2034,93,1
4119,5597,1
4119,43371,1
4119,45,1
4119,44,1
4119,603,1
4119,93,1
1014,5597,1
1014,43371,1
1014,1036,1
1014,45,1
1014,28439,1
1014,2034,1
1014,4119,1
1014,3479,1
1014,93,1
3479,5597,1
3479,4119,1
3479,93,1
28243,603,1
28243,35493,1
35493,603,1
1124,32555,1
1124,246,1
32555,933,1
32555,966,1
246,933,1
246,966,1
246,32555,1
1078,4427,1
3493,9951,1
966,9951,1
39,9951,1
554,9951,1
11086,3493,1
11086,966,1
11086,39,1
11086,554,1
11086,528,1
11086,1232,1
11086,1809,1
11086,116,1
11086,3541,1
11086,988,1
11086,9951,1
528,9951,1
1232,9951,1
1809,3493,1
1809,966,1
1809,39,1
1809,554,1
1809,3541,1
1809,988,1
1809,9951,1
116,39,1
116,528,1
116,1809,1
116,3541,1
116,9951,1
3541,988,1
3541,9951,1
988,9951,1
866,932,1
932,966,1
554,866,1
554,932,1
554,619,1
11,866,1
11,932,1
11,619,1
11,1462,1
619,866,1
619,932,1
438,866,1
438,932,1
438,619,1
1462,866,1
1462,932,1
1462,554,1
1462,619,1
1,3493,1
1,966,1
1,7663,1
1,1232,1
1,1103,1
1,1138,1
1,116,1
1,438,1
1103,3493,1
1103,966,1
1103,7663,1
1103,1232,1
1103,1138,1
1103,116,1
1103,438,1
1138,116,1
2,3377,1
2,2640,1
2,80,1
2,3299,1
2,887,1
1924,2,1
1924,39,1
1924,554,1
1924,44,1
1924,45,1
1924,3377,1
1924,53,1
1924,966,1
1924,77,1
1924,46031,1
1924,2640,1
1924,80,1
1924,3299,1
1924,887,1
11,1924,1
11,3377,1
11,1222,1
11,2640,1
11,80,1
11,1107,1
11,3299,1
11,1636,1
11,887,1
39,80,1
39,887,1
554,80,1
554,887,1
44,53,1
44,77,1
44,80,1
44,887,1
45,80,1
45,887,1
3377,39,1
3377,554,1
3377,44,1
3377,45,1
3377,53,1
3377,966,1
3377,77,1
3377,46031,1
3377,80,1
3377,887,1
53,80,1
53,887,1
1222,2,1
1222,1924,1
1222,39,1
1222,554,1
1222,44,1
1222,45,1
1222,3377,1
1222,53,1
1222,966,1
1222,77,1
1222,46031,1
1222,2640,1
1222,80,1
1222,3299,1
1222,1636,1
1222,887,1
77,80,1
77,887,1
46031,80,1
46031,887,1
2640,39,1
2640,44,1
2640,45,1
2640,3377,1
2640,53,1
2640,46031,1
2640,80,1
2640,3299,1
2640,887,1
80,966,1
80,887,1
1107,2,1
1107,1924,1
1107,39,1
1107,44,1
1107,45,1
1107,3377,1
1107,53,1
1107,1222,1
1107,46031,1
1107,80,1
1107,3299,1
1107,1636,1
1107,887,1
3299,39,1
3299,554,1
3299,44,1
3299,45,1
3299,3377,1
3299,53,1
3299,46031,1
3299,80,1
3299,887,1
1636,2,1
1636,1924,1
1636,39,1
1636,554,1
1636,44,1
1636,45,1
1636,3377,1
1636,53,1
1636,966,1
1636,77,1
1636,46031,1
1636,2640,1
1636,80,1
1636,3299,1
1636,887,1
673,929,1
673,966,1
673,942,1
673,854,1
929,942,2
4419,673,1
4419,929,2
4419,942,2
1765,673,1
1765,929,2
1765,942,2
1765,626,2
1765,854,2
1254,673,1
1254,929,1
1254,1765,1
1254,3493,2
1254,942,1
1254,626,1
1254,854,2
3493,673,1
3493,942,2
1232,673,1
1232,1254,1
1232,626,2
1073,673,1
1073,929,2
1073,1765,2
